ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags.urg,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.fin,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","49","0","0","1","0","0","0","0","178.722669000","0.000161000","0.001005000","0.000161000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","50","0","0","0","0","0","1","0","178.735084000","0.012415000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","50","0","0","1","0","0","1","0","178.735838000","0.000754000","0.000754000","0.000754000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","50","0","0","1","0","0","0","0","178.736052000","0.000214000","0.000968000","0.000214000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","49","0","0","1","1","0","0","0","178.736315000","0.000263000","0.014651000","0.013646000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","51","0","0","0","0","0","1","0","178.746382000","0.010067000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","51","0","0","1","0","0","1","0","178.747221000","0.000839000","0.000839000","0.000839000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","51","0","0","1","0","0","0","0","178.747379000","0.000158000","0.000997000","0.000158000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","50","0","0","1","1","0","0","0","178.747623000","0.000244000","0.012539000","0.011571000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","51","0","0","1","1","0","0","0","178.747641000","0.000018000","0.001259000","0.000262000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","52","0","0","0","0","0","1","0","178.763621000","0.015980000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","52","0","0","1","0","0","1","0","178.764424000","0.000803000","0.000803000","0.000803000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","52","0","0","1","0","0","0","0","178.764709000","0.000285000","0.001088000","0.000285000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","52","0","0","1","1","0","0","0","178.764729000","0.000020000","0.001108000","0.000020000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","53","0","0","0","0","0","1","0","178.785563000","0.020834000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","53","0","0","1","0","0","1","0","178.786277000","0.000714000","0.000714000","0.000714000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","53","0","0","1","0","0","0","0","178.786439000","0.000162000","0.000876000","0.000162000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","54","0","0","0","0","0","1","0","178.798008000","0.011569000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","54","0","0","1","0","0","1","0","178.798753000","0.000745000","0.000745000","0.000745000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","54","0","0","1","0","0","0","0","178.799037000","0.000284000","0.001029000","0.000284000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","53","0","0","1","1","0","0","0","178.799106000","0.000069000","0.013543000","0.012667000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","54","0","0","1","1","0","0","0","178.799289000","0.000183000","0.001281000","0.000252000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65307","229","223","0","48","0","0","1","0","0","0","0","178.812960000","0.013671000","0.166959000","0.139620000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","55","0","0","0","0","0","1","0","178.815940000","0.002980000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","55","0","0","1","0","0","1","0","178.816849000","0.000909000","0.000909000","0.000909000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","55","0","0","1","0","0","0","0","178.817012000","0.000163000","0.001072000","0.000163000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","56","0","0","0","0","0","1","0","178.827997000","0.010985000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","56","0","0","1","0","0","1","0","178.829100000","0.001103000","0.001103000","0.001103000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","56","0","0","1","0","0","0","0","178.829268000","0.000168000","0.001271000","0.000168000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","55","0","0","1","1","0","0","0","178.829510000","0.000242000","0.013570000","0.012498000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","56","0","0","1","1","0","0","0","178.829756000","0.000246000","0.001759000","0.000488000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","57","0","0","0","0","0","1","0","178.846313000","0.016557000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","57","0","0","1","0","0","1","0","178.847205000","0.000892000","0.000892000","0.000892000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","57","0","0","1","0","0","0","0","178.847488000","0.000283000","0.001175000","0.000283000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","49","0","0","1","0","0","0","0","178.850834000","0.003346000","0.129170000","0.114519000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","58","0","0","0","0","0","1","0","178.864909000","0.014075000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","58","0","0","1","0","0","1","0","178.865887000","0.000978000","0.000978000","0.000978000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","58","0","0","1","0","0","0","0","178.866044000","0.000157000","0.001135000","0.000157000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","57","0","0","1","1","0","0","0","178.866251000","0.000207000","0.019938000","0.018763000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","59","0","0","0","0","0","1","0","178.878777000","0.012526000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","59","0","0","1","0","0","1","0","178.879596000","0.000819000","0.000819000","0.000819000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","59","0","0","1","0","0","0","0","178.879751000","0.000155000","0.000974000","0.000155000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","58","0","0","1","1","0","0","0","178.879993000","0.000242000","0.015084000","0.013949000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","60","0","0","0","0","0","1","0","178.895608000","0.015615000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","60","0","0","1","0","0","1","0","178.896513000","0.000905000","0.000905000","0.000905000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","60","0","0","1","0","0","0","0","178.896656000","0.000143000","0.001048000","0.000143000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","59","0","0","1","1","0","0","0","178.896899000","0.000243000","0.018122000","0.017148000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","61","0","0","0","0","0","1","0","178.907001000","0.010102000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","61","0","0","1","0","0","1","0","178.908098000","0.001097000","0.001097000","0.001097000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","61","0","0","1","0","0","0","0","178.908364000","0.000266000","0.001363000","0.000266000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","60","0","0","1","1","0","0","0","178.908609000","0.000245000","0.013001000","0.011953000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","62","0","0","0","0","0","1","0","178.928268000","0.019659000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","62","0","0","1","0","0","1","0","178.929184000","0.000916000","0.000916000","0.000916000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","62","0","0","1","0","0","0","0","178.929350000","0.000166000","0.001082000","0.000166000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","61","0","0","1","1","0","0","0","178.929594000","0.000244000","0.022593000","0.021230000"
"192.168.0.5","192.168.0.11","177","1","0","128","6","65535","1","1","137","62","0","0","1","1","0","0","0","178.929840000","0.000246000","0.001572000","0.000490000"
"192.168.0.11","192.168.0.5","129","1","0","128","6","64103","138","1","89","62","0","0","1","1","0","0","0","178.931230000","0.001390000","0.002962000","0.001390000"
"192.168.0.5","192.168.0.11","125","1","0","128","6","65446","90","138","85","62","0","0","1","1","0","0","0","178.949797000","0.018567000","0.021529000","0.018567000"
"192.168.0.11","192.168.0.5","132","1","0","128","6","64018","223","90","92","62","0","0","1","1","0","0","0","178.950897000","0.001100000","0.022629000","0.001100000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","51","0","0","1","0","0","0","0","178.960336000","0.009439000","0.213954000","0.212695000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","52","0","0","1","0","0","0","0","178.960422000","0.000086000","0.196801000","0.195693000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","53","0","0","1","0","0","0","0","178.960494000","0.000072000","0.174931000","0.161388000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","54","0","0","1","0","0","0","0","178.960555000","0.000061000","0.162547000","0.161266000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","56","0","0","1","0","0","0","0","178.960720000","0.000165000","0.132723000","0.130964000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","55","0","0","1","0","0","0","0","178.960741000","0.000021000","0.144801000","0.131231000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","50","0","0","1","0","0","0","0","178.960984000","0.000243000","0.225900000","0.213361000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65307","229","223","0","48","0","0","1","0","0","0","1","178.974695000","0.013711000","0.328694000","0.161735000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64018","224","229","0","48","0","0","1","0","0","0","1","178.975547000","0.000852000","0.329546000","0.000852000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65307","230","224","0","48","0","0","1","0","0","0","0","178.975834000","0.000287000","0.329833000","0.000287000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","63","0","0","0","0","0","1","0","178.997952000","0.022118000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","63","0","0","1","0","0","1","0","178.998910000","0.000958000","0.000958000","0.000958000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","63","0","0","1","0","0","0","0","178.999078000","0.000168000","0.001126000","0.000168000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","63","0","0","1","1","0","0","0","178.999320000","0.000242000","0.001368000","0.000242000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","64","0","0","0","0","0","1","0","179.018363000","0.019043000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","64","0","0","1","0","0","1","0","179.019325000","0.000962000","0.000962000","0.000962000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","64","0","0","1","0","0","0","0","179.019490000","0.000165000","0.001127000","0.000165000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","65","0","0","0","0","0","1","0","179.031977000","0.012487000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","65","0","0","1","0","0","1","0","179.032938000","0.000961000","0.000961000","0.000961000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","65","0","0","1","0","0","0","0","179.033152000","0.000214000","0.001175000","0.000214000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","64","0","0","1","1","0","0","0","179.033395000","0.000243000","0.015032000","0.013905000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","66","0","0","0","0","0","1","0","179.049575000","0.016180000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","66","0","0","1","0","0","1","0","179.050589000","0.001014000","0.001014000","0.001014000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","66","0","0","1","0","0","0","0","179.050741000","0.000152000","0.001166000","0.000152000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","65","0","0","1","1","0","0","0","179.050986000","0.000245000","0.019009000","0.017834000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","67","0","0","0","0","0","1","0","179.063183000","0.012197000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","67","0","0","1","0","0","1","0","179.064187000","0.001004000","0.001004000","0.001004000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","67","0","0","1","0","0","0","0","179.064452000","0.000265000","0.001269000","0.000265000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","66","0","0","1","1","0","0","0","179.064696000","0.000244000","0.015121000","0.013955000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","67","0","0","1","1","0","0","0","179.064941000","0.000245000","0.001758000","0.000489000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","58","0","0","1","0","0","0","0","179.070070000","0.005129000","0.205161000","0.190077000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","59","0","0","1","0","0","0","0","179.070198000","0.000128000","0.191421000","0.173299000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","60","0","0","1","0","0","0","0","179.070278000","0.000080000","0.174670000","0.161669000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","61","0","0","1","0","0","0","0","179.070360000","0.000082000","0.163359000","0.140766000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","57","0","0","1","0","0","0","0","179.070440000","0.000080000","0.224127000","0.204189000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","63","0","0","1","0","0","0","0","179.178966000","0.108526000","0.181014000","0.179646000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","64","0","0","1","0","0","0","0","179.179048000","0.000082000","0.160685000","0.145653000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","65","0","0","1","0","0","0","0","179.179205000","0.000157000","0.147228000","0.128219000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","66","0","0","1","0","0","0","0","179.179214000","0.000009000","0.129639000","0.114518000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","67","0","0","1","0","0","0","0","179.179349000","0.000135000","0.116166000","0.114408000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65354","182","223","0","62","0","0","1","0","0","0","0","179.250540000","0.071191000","0.322272000","0.299643000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65354","182","223","0","62","0","0","1","0","0","0","1","180.048925000","0.798385000","1.120657000","0.798385000"
"192.168.0.5","192.168.0.11","93","1","0","128","6","65111","425","63802","53","47","0","0","1","1","0","0","0","180.049173000","0.000248000","3.579693000","1.454939000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64018","224","182","0","62","0","0","1","0","0","0","1","180.049853000","0.000680000","1.121585000","0.000928000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65354","183","224","0","62","0","0","1","0","0","0","0","180.050030000","0.000177000","1.121762000","0.000177000"
"192.168.0.11","192.168.0.5","93","1","0","128","6","62901","63855","425","53","47","0","0","1","1","0","0","0","180.051360000","0.001330000","3.581880000","0.002187000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65058","478","63855","1460","47","0","0","1","1","0","0","0","180.079060000","0.027700000","3.609580000","0.027700000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65058","478","65315","1460","47","0","0","1","1","0","0","0","180.079676000","0.000616000","3.610196000","0.000616000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64240","66775","478","0","47","0","0","1","0","0","0","0","180.080575000","0.000899000","3.611095000","0.000899000"
"192.168.0.5","192.168.0.11","1273","1","0","128","6","65058","478","66775","1233","47","0","0","1","1","0","0","0","180.080972000","0.000397000","3.611492000","0.000397000"
"192.168.0.11","192.168.0.5","132","1","0","128","6","63007","68008","478","92","47","0","0","1","1","0","0","0","180.082286000","0.001314000","3.612806000","0.001314000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","49","0","0","1","1","0","0","0","180.111931000","0.029645000","1.390267000","1.261097000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","1593","1460","49","0","0","1","1","0","0","0","180.112233000","0.000302000","1.390569000","0.000302000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","61188","3053","1","0","49","0","0","1","0","0","0","0","180.113003000","0.000770000","1.391339000","0.000770000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","50","0","0","1","1","0","0","0","180.118210000","0.005207000","1.383126000","1.157226000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","1593","1460","50","0","0","1","1","0","0","0","180.118515000","0.000305000","1.383431000","0.000305000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","51","0","0","1","0","0","0","0","180.118789000","0.000274000","1.372407000","1.158453000"
"192.168.0.5","192.168.0.11","80","1","0","128","6","65535","1","1593","40","51","0","0","1","1","0","0","0","180.119033000","0.000244000","1.372651000","0.000244000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","61188","3053","1","0","50","0","0","1","0","0","0","0","180.119327000","0.000294000","1.384243000","0.000812000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","62608","1633","1","0","51","0","0","1","0","0","0","0","180.119692000","0.000365000","1.373310000","0.000659000"
"192.168.0.5","192.168.0.11","1460","1","0","128","6","65535","1","1633","1420","51","0","0","1","1","0","0","0","180.120100000","0.000408000","1.373718000","0.000408000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","52","0","0","1","0","0","0","0","180.122618000","0.002518000","1.358997000","1.162196000"
"192.168.0.5","192.168.0.11","80","1","0","128","6","65535","1","1593","40","52","0","0","1","1","0","0","0","180.122861000","0.000243000","1.359240000","0.000243000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","53","0","0","1","1","0","0","0","180.123276000","0.000415000","1.337713000","1.162782000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","62608","1633","1","0","52","0","0","1","0","0","0","0","180.123537000","0.000261000","1.359916000","0.000676000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","1593","1460","53","0","0","1","1","0","0","0","180.123879000","0.000342000","1.338316000","0.000603000"
"192.168.0.5","192.168.0.11","1460","1","0","128","6","65535","1","1633","1420","52","0","0","1","1","0","0","0","180.124122000","0.000243000","1.360501000","0.000585000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","54","0","0","1","0","0","0","0","180.124227000","0.000105000","1.326219000","1.163672000"
"192.168.0.5","192.168.0.11","80","1","0","128","6","65535","1","1593","40","54","0","0","1","1","0","0","0","180.124477000","0.000250000","1.326469000","0.000250000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","61188","3053","1","0","53","0","0","1","0","0","0","0","180.124842000","0.000365000","1.339279000","0.000963000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","62608","1633","1","0","54","0","0","1","0","0","0","0","180.124981000","0.000139000","1.326973000","0.000504000"
"192.168.0.5","192.168.0.11","1460","1","0","128","6","65535","1","1633","1420","54","0","0","1","1","0","0","0","180.125391000","0.000410000","1.327383000","0.000410000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","55","0","0","1","1","0","0","0","180.125635000","0.000244000","1.309695000","1.164894000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","1593","1460","55","0","0","1","1","0","0","0","180.129537000","0.003902000","1.313597000","0.003902000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","56","0","0","1","1","0","0","0","180.129873000","0.000336000","1.301876000","1.169153000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","61188","3053","1","0","55","0","0","1","0","0","0","0","180.130437000","0.000564000","1.314497000","0.000900000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","1593","1460","56","0","0","1","1","0","0","0","180.130512000","0.000075000","1.302515000","0.000639000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","57","0","0","1","0","0","0","0","180.130865000","0.000353000","1.284552000","1.060425000"
"192.168.0.5","192.168.0.11","80","1","0","128","6","65535","1","1593","40","57","0","0","1","1","0","0","0","180.131109000","0.000244000","1.284796000","0.000244000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","61188","3053","1","0","56","0","0","1","0","0","0","0","180.131536000","0.000427000","1.303539000","0.001024000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","62608","1633","1","0","57","0","0","1","0","0","0","0","180.131639000","0.000103000","1.285326000","0.000530000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","58","0","0","1","1","0","0","0","180.131826000","0.000187000","1.266917000","1.061756000"
"192.168.0.5","192.168.0.11","1460","1","0","128","6","65535","1","1633","1420","57","0","0","1","1","0","0","0","180.132037000","0.000211000","1.285724000","0.000398000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","1593","1460","58","0","0","1","1","0","0","0","180.132159000","0.000122000","1.267250000","0.000333000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","61188","3053","1","0","58","0","0","1","0","0","0","0","180.132903000","0.000744000","1.267994000","0.000744000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","59","0","0","1","1","0","0","0","180.133418000","0.000515000","1.254641000","1.063220000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","1593","1460","59","0","0","1","1","0","0","0","180.137335000","0.003917000","1.258558000","0.003917000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","60","0","0","1","1","0","0","0","180.137668000","0.000333000","1.242060000","1.067390000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","61188","3053","1","0","59","0","0","1","0","0","0","0","180.138207000","0.000539000","1.259430000","0.000872000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","1593","1460","60","0","0","1","1","0","0","0","180.138274000","0.000067000","1.242666000","0.000606000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","61","0","0","1","1","0","0","0","180.138866000","0.000592000","1.231865000","1.068506000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","1593","1460","61","0","0","1","1","0","0","0","180.139156000","0.000290000","1.232155000","0.000290000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","61188","3053","1","0","60","0","0","1","0","0","0","0","180.139173000","0.000017000","1.243565000","0.000899000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","63","0","0","1","0","0","0","0","180.139439000","0.000266000","1.141487000","0.960473000"
"192.168.0.5","192.168.0.11","80","1","0","128","6","65535","1","1593","40","63","0","0","1","1","0","0","0","180.139682000","0.000243000","1.141730000","0.000243000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","61188","3053","1","0","61","0","0","1","0","0","0","0","180.139968000","0.000286000","1.232967000","0.000812000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","62608","1633","1","0","63","0","0","1","0","0","0","0","180.140282000","0.000314000","1.142330000","0.000600000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","64","0","0","1","0","0","0","0","180.140556000","0.000274000","1.122193000","0.961508000"
"192.168.0.5","192.168.0.11","1460","1","0","128","6","65535","1","1633","1420","63","0","0","1","1","0","0","0","180.140681000","0.000125000","1.142729000","0.000399000"
"192.168.0.5","192.168.0.11","80","1","0","128","6","65535","1","1593","40","64","0","0","1","1","0","0","0","180.140799000","0.000118000","1.122436000","0.000243000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","62608","1633","1","0","64","0","0","1","0","0","0","0","180.141483000","0.000684000","1.123120000","0.000684000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","65","0","0","1","0","0","0","0","180.141587000","0.000104000","1.109610000","0.962382000"
"192.168.0.5","192.168.0.11","80","1","0","128","6","65535","1","1593","40","65","0","0","1","1","0","0","0","180.141820000","0.000233000","1.109843000","0.000233000"
"192.168.0.5","192.168.0.11","1460","1","0","128","6","65535","1","1633","1420","64","0","0","1","1","0","0","0","180.142065000","0.000245000","1.123702000","0.000582000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","62608","1633","1","0","65","0","0","1","0","0","0","0","180.142494000","0.000429000","1.110517000","0.000674000"
"192.168.0.5","192.168.0.11","1460","1","0","128","6","65535","1","1633","1420","65","0","0","1","1","0","0","0","180.142908000","0.000414000","1.110931000","0.000414000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","66","0","0","1","1","0","0","0","180.143152000","0.000244000","1.093577000","0.963938000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","1593","1460","66","0","0","1","1","0","0","0","180.143395000","0.000243000","1.093820000","0.000243000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","67","0","0","1","1","0","0","0","180.143796000","0.000401000","1.080613000","0.964447000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","1593","1460","67","0","0","1","1","0","0","0","180.144251000","0.000455000","1.081068000","0.000455000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","61188","3053","1","0","66","0","0","1","0","0","0","0","180.144404000","0.000153000","1.094829000","0.001009000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","61188","3053","1","0","67","0","0","1","0","0","0","0","180.144969000","0.000565000","1.081786000","0.000718000"
"192.168.0.5","192.168.0.11","1192","1","0","128","6","65535","1","3053","1152","49","0","0","1","1","0","0","0","180.144977000","0.000008000","1.423313000","0.031974000"
"192.168.0.5","192.168.0.11","1192","1","0","128","6","65535","1","3053","1152","50","0","0","1","1","0","0","0","180.145225000","0.000248000","1.410141000","0.025898000"
"192.168.0.5","192.168.0.11","1192","1","0","128","6","65535","1","3053","1152","53","0","0","1","1","0","0","0","180.150351000","0.005126000","1.364788000","0.025509000"
"192.168.0.5","192.168.0.11","1192","1","0","128","6","65535","1","3053","1152","55","0","0","1","1","0","0","0","180.151116000","0.000765000","1.335176000","0.020679000"
"192.168.0.5","192.168.0.11","1192","1","0","128","6","65535","1","3053","1152","56","0","0","1","1","0","0","0","180.151656000","0.000540000","1.323659000","0.020120000"
"192.168.0.5","192.168.0.11","1192","1","0","128","6","65535","1","3053","1152","58","0","0","1","1","0","0","0","180.152133000","0.000477000","1.287224000","0.019230000"
